RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3005,10460796,PJOGZ,505,France,Female,91,1,213798.95,1,1,1,10999.31,0
3006,24503356,FJIQB,365,France,Male,31,4,144294.3,3,1,1,176013.51,0
3007,15994376,ZUGGD,514,Germany,Female,90,4,129563.08,2,0,0,191561.56,1
3008,65620931,KZAQS,754,Spain,Male,86,6,101563.57,2,1,1,48439.37,0
3009,82098768,WMWZJ,812,Spain,Male,82,3,204523.72,1,1,0,170024.22,0
3010,19392609,ACYEW,494,Spain,Female,82,5,45516.9,1,0,0,194924.43,0
3011,27089239,DPSNB,847,Germany,Female,74,8,14056.23,3,1,0,72125.08,0
3012,88703071,KZHTZ,386,Germany,Female,79,3,236973.46,3,1,0,45160.8,0
3013,49824448,BVKBS,682,France,Female,37,5,944.55,3,1,0,195732.61,1
3014,84931500,CUOAN,752,Spain,Male,43,8,244207.33,2,1,0,21351.23,0
3015,39851990,MCKDH,763,France,Female,61,9,182213.34,2,1,0,62432.52,0
3016,94641191,FXVQM,394,France,Female,84,0,82124.73,3,1,0,150985.56,0
3017,29097931,RJAER,751,Spain,Female,87,7,174454.96,1,0,0,127297.16,0
3018,29012021,MMCKM,555,Germany,Male,79,0,204468.79,2,1,0,140057.04,1
3019,63789198,YGRRE,411,Germany,Male,62,3,61340.51,2,1,0,144537.39,0
3020,45104616,JRUOS,769,France,Female,28,2,192723.92,3,0,0,140367.4,0
3021,85261977,HZZOU,705,France,Female,89,3,201092.41,1,1,0,75025.84,0
3022,46827955,UEAZI,817,France,Female,91,6,62338.66,2,1,1,69185.04,0
3023,35254492,GUCGV,657,France,Female,51,8,10481.59,1,0,0,91408.64,0
3024,71555093,BNNSL,368,Spain,Male,63,8,51030.57,2,0,0,163459.88,0
3025,67293031,JTEIN,714,France,Female,49,9,50161.6,1,1,0,188271.5,1
3026,55562388,OTOCV,649,France,Male,22,0,16310.11,1,1,1,96496.76,0
3027,37090738,FTMNJ,356,Germany,Female,80,9,181501.85,2,0,0,26295.57,0
3028,43269285,MQJGU,598,Germany,Female,46,0,94993.73,1,1,1,188276.72,0
3029,42436728,UKXAO,777,Germany,Male,65,8,221096.54,2,1,0,25281.36,0
3030,74999068,RLDRS,466,Spain,Female,33,3,63042.78,2,0,1,40230.83,0
3031,72730418,NULKU,417,Spain,Female,42,2,113308.04,1,0,1,174858.82,0
3032,90244867,NCXUU,383,Germany,Female,89,8,159754.36,2,0,1,114780.92,0
3033,96656822,LRYPY,543,Germany,Female,46,4,219366.24,1,1,1,77010.38,0
3034,63102022,GIBGQ,674,France,Male,69,5,131155.28,2,0,1,186872.84,1
3035,38748123,SRAJC,404,France,Female,63,0,93381.16,1,1,0,192496.21,0
3036,54988955,INHVX,615,Spain,Female,42,0,216753.77,2,0,0,72844.91,1
3037,76290435,AFHGR,829,Spain,Male,40,6,77561.61,2,0,0,175000.59,0
3038,50850837,KIXRS,391,France,Female,51,9,19855.92,3,1,1,138920.48,0
3039,33623755,HANQG,646,Germany,Male,84,7,111260.53,2,0,1,62153.36,0
3040,91248172,VENRF,810,France,Female,51,7,196273.33,2,1,1,188872.21,0
3041,18659522,VTZZP,580,Spain,Female,49,6,7695.21,1,1,1,21983.13,0
3042,64441451,ZBGGZ,802,Spain,Female,46,8,146470.56,1,1,0,70409.04,0
3043,65967937,ANKDP,727,France,Male,26,0,148616.01,1,1,1,85289.71,0
3044,39639841,DCOMX,743,France,Male,83,1,232135.44,1,1,0,141224.11,0
3045,27811802,YYZWS,359,France,Female,74,2,71616.2,3,0,1,17302.28,1
3046,74812392,LSXLB,707,Spain,Male,56,4,69709.15,3,0,1,179057.61,1
3047,36912512,MFDLZ,824,Germany,Female,24,3,110120.91,1,1,1,135229.56,0
3048,91428039,PGIAH,793,France,Male,86,3,89228.73,1,1,1,62254.34,0
3049,49101526,KUWRS,477,Spain,Female,25,7,184086.47,1,1,1,135085.0,0
3050,13100581,ACEMP,528,Spain,Male,35,7,160438.02,1,1,0,112015.54,0
3051,46216069,EMBFF,754,Spain,Female,66,6,189730.26,2,0,1,73892.39,1
3052,80781141,RQATO,741,France,Male,33,0,205010.45,1,0,0,15433.33,0
3053,28861720,UVKEL,542,France,Male,38,9,230745.28,2,0,0,114709.13,0
3054,22545745,HFPTQ,441,Germany,Male,27,3,107734.18,1,0,1,25614.49,0
3055,87752208,YOREP,718,Spain,Male,21,0,246174.35,3,0,1,163933.51,0
3056,46575804,LZJCU,580,France,Female,61,4,53915.2,3,0,1,26819.87,1
3057,26077579,BGKLX,427,Spain,Female,25,2,178591.29,1,1,1,91460.46,1
3058,54331269,ZMSQZ,434,Spain,Male,72,2,133502.33,3,0,1,92564.84,0
3059,71842137,HHGFF,379,Germany,Female,36,3,204225.15,3,0,1,115678.32,0
3060,14854042,WTPPR,562,France,Male,81,1,119192.63,3,1,0,17506.5,1
3061,74528007,IKRCT,398,France,Female,57,6,195984.66,3,1,0,48728.17,0
3062,96357458,SQIOM,614,Spain,Male,68,3,232542.18,2,1,1,47905.22,0
3063,13830121,DAQNG,494,Spain,Female,26,4,183073.57,2,1,1,123804.42,1
3064,21951552,KTRHB,418,Germany,Female,47,1,194023.57,2,1,0,60090.75,0
3065,65685560,KXEKK,407,Germany,Male,73,5,16793.86,2,0,0,37397.05,0
3066,90947292,XASDD,534,Germany,Male,61,8,51239.42,1,1,0,13487.08,0
3067,28130540,WHEHH,411,Germany,Male,76,7,243575.94,3,1,1,169703.52,0
3068,67084656,CZSWP,828,Germany,Male,32,7,173296.75,3,1,0,194594.16,0
3069,46926887,ZWTHL,657,Germany,Male,85,1,140362.25,1,0,1,143619.78,0
3070,14268173,NEYQM,794,Spain,Female,87,3,91744.09,1,1,1,88415.36,0
3071,83143586,DTOLX,645,Germany,Male,78,7,11097.25,2,1,0,33182.08,0
3072,52812847,THMVJ,515,Spain,Female,40,0,92283.98,2,0,0,100269.92,0
3073,33787347,RQKEO,520,Spain,Male,64,7,124728.22,3,1,0,96891.13,0
3074,93719991,CHAKY,412,France,Female,34,2,52864.88,1,0,1,89776.5,0
3075,81178892,ESQOX,496,Spain,Female,74,7,43284.2,3,0,1,81877.68,1
3076,34728252,ZBUDJ,833,Spain,Male,71,5,127104.14,1,1,0,104383.16,0
3077,33647205,SHCJI,655,Germany,Male,69,6,146476.06,2,0,1,23904.34,1
3078,54607536,KKSMQ,510,Spain,Female,39,1,59979.48,3,1,0,17275.97,0
3079,42916781,KQVWK,490,Germany,Female,56,0,146847.37,3,1,1,22152.45,0
3080,88369648,OXNEM,683,Germany,Male,30,5,225084.99,1,1,0,47999.71,0
3081,11369277,CZAXO,446,Germany,Female,83,2,118293.31,3,0,1,62833.35,1
3082,99408647,HZXUB,795,France,Female,69,3,214347.54,2,0,0,42196.95,1
3083,33499306,LTMKK,570,Germany,Female,31,8,231817.86,3,0,1,57864.18,1
3084,10749971,ALCJW,392,Spain,Female,90,2,23098.51,1,0,1,45309.11,0
3085,71313915,TCFPR,782,Germany,Female,91,1,23952.89,3,0,1,38641.22,0
3086,25711072,FUUBE,641,Germany,Female,80,1,119011.05,2,1,0,65666.71,0
3087,14460276,CFFNT,727,Germany,Male,88,1,147025.61,1,1,1,85527.4,0
3088,51011120,YQUEL,457,France,Male,45,5,106470.87,1,1,1,151410.69,0
3089,64407485,FLAZG,615,Spain,Male,63,1,81612.69,2,0,0,191554.49,0
3090,62565354,ILTND,444,France,Male,45,6,160248.53,1,0,0,184603.41,0
3091,66426293,HHCOU,611,Spain,Female,19,6,520.38,1,0,1,100427.42,0
3092,27962327,ZIDXU,662,France,Male,34,6,242018.32,3,1,1,97655.57,0
3093,24226224,LJMZD,734,Spain,Female,76,1,58019.77,1,1,0,33882.6,0
3094,34509968,RQDHI,420,France,Female,69,6,229274.69,3,0,1,194630.62,0
3095,96278999,RJCTD,791,Germany,Male,21,9,27253.69,2,1,1,154418.58,1
3096,11500948,SMVBY,568,France,Male,20,7,59521.8,2,0,0,171037.97,1
3097,16327090,AHHLZ,370,France,Female,54,7,58718.43,2,1,0,54491.1,0
3098,30885050,NGFWP,441,Germany,Male,41,1,249038.23,2,0,0,86206.34,0
3099,41834022,LBHCP,476,Germany,Male,89,4,1150.14,1,0,1,29502.57,0
3100,62740278,BEGHF,429,Spain,Female,52,5,159909.55,1,1,1,188754.49,0
3101,92335423,FBTOW,661,Spain,Female,19,8,217421.65,3,1,0,64307.55,0
3102,73388426,BAPJV,587,Spain,Female,50,5,168068.41,3,0,0,123241.85,0
3103,68426861,KPIMH,820,France,Female,27,9,90683.45,3,1,1,38921.81,0
3104,66251274,IPVKY,721,Spain,Female,79,5,239577.34,1,1,0,162531.36,0
3105,37870540,KEQGS,753,France,Female,60,9,223380.19,3,1,1,45405.49,0
3106,48456876,HIDUT,835,France,Male,86,9,108488.73,1,0,0,163783.03,0
3107,94078592,CLDLU,531,Spain,Male,76,5,143332.12,2,1,0,86334.88,0
3108,73876263,WLYFS,374,Spain,Male,26,8,241879.8,1,1,1,119773.83,1
3109,76907755,ZTIWV,505,France,Female,77,9,245640.09,2,1,1,61244.67,0
3110,57718418,JKCSI,354,Germany,Female,80,6,112455.82,3,1,0,177727.53,0
3111,30491595,DBNUX,469,Germany,Male,69,0,211837.51,1,0,1,154375.0,1
3112,41175239,JUOVA,626,France,Male,40,0,75495.06,3,0,1,77312.05,0
3113,15845447,DTYGI,367,Spain,Male,47,3,92953.22,3,0,0,121219.17,0
3114,73105980,PRUFP,780,France,Female,60,1,41205.47,2,1,1,34507.81,0
3115,45103852,YBTTP,547,France,Male,85,2,52296.15,3,0,1,40489.74,0
3116,70796171,EWSKS,406,Spain,Male,38,6,164218.33,1,1,1,111398.75,0
3117,88846396,MFKJD,442,Germany,Male,60,6,127695.4,3,0,1,131713.77,0
3118,76475936,IMSKP,368,France,Female,90,2,57782.97,2,0,0,115912.03,0
3119,58491820,XTNKN,733,Germany,Male,24,1,100727.4,2,1,0,116287.52,0
3120,85421798,UGFPC,702,Germany,Male,33,0,93295.86,3,1,0,151035.13,0
3121,81009243,WJHCH,542,Spain,Female,40,8,246840.05,2,1,0,181457.42,0
3122,47358841,SCFSB,586,France,Female,75,9,213391.46,3,0,0,83643.53,0
3123,21353540,HXEYR,736,France,Female,48,2,96991.58,2,1,1,112017.33,0
3124,16722055,FPYJN,775,Germany,Female,86,8,228479.14,3,1,1,179674.56,0
3125,92164888,VXQBO,626,Germany,Female,23,3,85658.85,3,1,1,98212.94,0
3126,58968538,UIYQN,576,Spain,Male,82,9,166975.38,1,0,0,94578.3,0
3127,19035949,EGNKE,582,Germany,Male,76,5,241662.5,1,1,0,155637.75,0
3128,95407062,ULFTI,389,Spain,Female,45,6,97569.72,3,0,0,176687.21,0
3129,42672748,EVPEM,672,France,Female,35,9,169971.24,1,0,1,150157.73,0
3130,83390510,MVHMR,502,Spain,Female,27,5,73980.95,1,1,1,29023.63,0
3131,49980720,USMOR,476,Germany,Female,24,0,66578.08,2,1,1,98306.49,0
3132,53144878,ZMEIY,586,France,Male,54,5,143539.17,1,1,0,50274.23,0
3133,38751505,PCSEP,835,Spain,Male,62,5,244816.15,2,1,0,70296.1,0
3134,99067457,MRPAJ,842,France,Female,33,4,113283.46,1,0,1,99063.34,0
3135,48835523,QEEPD,404,Spain,Female,31,2,234409.24,1,1,1,52090.45,1
3136,47962717,KGAZX,817,Germany,Female,28,9,228590.88,3,1,1,108027.4,1
3137,92054816,JJMDX,785,Germany,Female,51,2,63440.65,1,0,0,132222.42,1
3138,90472702,MUKTP,521,France,Male,77,9,100454.85,3,0,0,176230.68,1
3139,37550115,MUHZM,458,France,Female,30,6,160825.62,3,1,1,50177.52,1
3140,21044590,WDUCU,703,France,Female,56,7,129511.47,3,1,1,69007.36,0
3141,64536603,IKMYR,818,Spain,Male,61,2,23989.63,3,1,0,87102.09,0
3142,88742439,CZFJJ,533,Germany,Female,45,2,248424.51,1,1,1,52663.89,1
3143,15059667,HJSPS,788,France,Male,57,6,188163.5,3,1,1,73087.61,0
3144,46540128,FYMZM,717,France,Female,33,9,109423.51,1,0,0,177836.6,0
3145,85935097,QAGJP,820,France,Female,67,6,154542.14,1,0,1,36344.41,0
3146,46855538,CURPE,547,Spain,Male,45,8,21893.2,2,0,1,94312.04,0
3147,57336078,YKHIS,720,France,Female,85,5,123825.41,2,1,1,69083.73,0
3148,28149286,DEPRB,722,France,Male,77,6,232708.1,2,1,0,24661.3,0
3149,37596545,DDHJT,810,Spain,Male,29,9,224150.24,3,1,1,28263.81,0
3150,62925374,OTQGN,846,Spain,Male,33,0,84345.21,1,1,1,159127.18,1
3151,88039489,SIQCL,436,France,Female,70,6,132841.97,1,0,0,171943.27,0
3152,66002354,CRHXF,550,France,Female,71,1,174345.88,3,0,1,150867.44,0
3153,31227468,QGWAT,686,Spain,Male,66,6,85002.32,2,1,1,112453.52,0
3154,53513097,NHXFF,671,Germany,Female,53,2,16219.8,2,1,0,156805.3,0
3155,19249677,KATIK,624,Spain,Female,79,8,126360.41,1,1,1,38882.99,0
3156,57657169,OQYCS,560,Germany,Female,43,4,150408.93,1,0,1,158238.3,1
3157,69576882,MEFUF,740,France,Male,73,6,1460.4,1,0,1,90460.29,1
3158,40223477,DACOM,467,France,Male,39,7,23893.84,2,1,0,152559.95,0
3159,90846200,QEXUF,540,Germany,Female,90,1,51822.66,1,1,1,53272.38,0
3160,76994946,WTOYR,391,Spain,Male,86,0,87013.07,2,0,0,168183.25,0
3161,32432851,RRNQB,391,France,Female,66,6,135262.81,2,1,0,117942.14,0
3162,65306693,BWWWS,664,Germany,Female,19,5,73460.73,2,0,0,11394.13,0
3163,26938661,RMAMN,625,Spain,Female,70,5,69045.95,3,1,0,108660.76,0
3164,80943106,MSMBU,678,Germany,Male,24,1,217337.34,3,0,0,68953.1,0
3165,21671439,QKLMM,366,Spain,Male,37,2,36262.66,1,1,0,20925.35,1
3166,83603367,OAGPX,632,Spain,Female,47,3,123865.03,2,0,0,94988.82,0
3167,42266497,TVPVE,780,Spain,Male,84,2,238206.18,1,0,1,69179.33,1
3168,60279504,UDZGL,607,Spain,Female,76,1,156253.31,2,1,1,48834.13,0
3169,41707048,FJBST,412,Germany,Male,83,2,179301.37,1,0,0,76333.18,0
3170,77792893,VJSMY,411,Germany,Male,20,5,107809.25,1,1,1,44125.37,1
3171,15337355,DPLIH,449,Germany,Male,73,8,4983.04,3,0,1,66964.29,0
3172,69230626,BIFDZ,368,Germany,Female,34,3,161532.59,3,1,1,31913.53,0
3173,58761066,QNSOC,366,Germany,Female,69,5,157981.07,3,1,0,26019.39,0
3174,84090304,BQPKY,674,Spain,Female,24,0,27606.91,3,0,1,182903.69,1
3175,73135532,CUGTR,772,France,Male,22,5,115539.93,2,1,0,181525.5,0
3176,63640153,DKXQI,815,France,Female,71,2,228832.24,1,1,0,167320.99,0
3177,26684388,YULQX,722,Germany,Female,78,8,51271.21,1,1,1,53761.85,0
3178,54768534,XUGGK,595,Germany,Female,33,3,115274.69,2,1,0,147919.22,0
3179,28138519,NQLLG,600,France,Female,84,6,115275.8,2,0,0,122045.31,1
3180,30978981,GSPQZ,804,Spain,Male,76,3,202690.37,1,0,0,19734.35,0
3181,17964443,NYAZK,430,Germany,Male,64,5,206143.97,3,1,1,180921.29,0
3182,63225748,KBKEM,388,Spain,Female,65,6,189817.35,3,0,1,199616.6,0
3183,31444021,HEXFJ,385,France,Male,81,1,91363.54,3,1,1,144657.07,0
3184,44751594,AKCQI,773,France,Male,67,9,18009.23,2,1,0,53986.48,0
3185,81797346,PQXLT,778,Germany,Male,58,5,87370.74,1,1,1,115337.82,0
3186,74916908,VKFTS,737,Spain,Male,89,7,169947.8,2,0,1,30782.29,0
3187,58465992,MKQCC,835,Germany,Male,39,5,175686.64,1,1,1,66768.05,0
3188,87277157,ECXYX,758,France,Female,71,1,241250.05,3,1,0,146278.64,0
3189,43222265,PBNSL,546,Spain,Male,22,3,113410.31,3,0,0,67204.1,0
3190,48309051,RXJQE,507,Germany,Female,34,0,158108.9,3,1,1,37969.12,0
3191,42337259,ITAFN,553,Germany,Female,58,6,134797.72,1,0,0,11419.53,0
3192,83574241,LCMVR,545,Germany,Female,52,7,37654.64,3,0,1,118777.74,0
3193,49683871,VWFZK,565,France,Male,57,9,115300.62,1,0,1,194047.4,0
3194,52616258,WKXUU,634,Germany,Male,39,1,136208.79,2,1,0,101985.27,0
3195,64216898,NZULL,806,Spain,Male,65,9,237687.4,3,1,0,50396.27,0
3196,69323547,PBJPS,545,Germany,Male,70,4,91634.76,2,1,0,98023.2,1
3197,82010923,VCSCW,656,France,Female,27,7,245024.78,2,1,0,124395.91,0
3198,54604238,CNAJO,501,Germany,Female,35,7,135575.02,1,1,0,162259.98,0
3199,50162344,YTKZH,363,France,Female,66,4,60617.31,2,1,0,96008.94,0
3200,32005782,GMQTK,674,France,Male,88,7,47916.1,1,1,1,42860.89,0
3201,37345255,LNRHQ,495,Spain,Female,47,5,35423.73,1,1,1,45721.89,1
3202,72929994,EBCUL,775,Spain,Female,36,4,113233.22,2,1,0,180947.94,0
3203,94605487,GOJNT,406,Germany,Female,72,3,5481.61,1,1,0,54885.96,0
3204,62869791,MNJWZ,560,France,Male,77,4,111261.32,1,1,1,148323.35,0
3205,41457080,MLDKH,617,France,Female,89,3,247101.17,1,1,1,61100.27,1
3206,87678179,LDWHH,559,Spain,Female,38,0,167526.7,2,0,0,146906.79,1
3207,87198715,ZWPTX,366,Spain,Male,43,2,189946.53,1,0,0,24889.11,1
3208,13887008,RLIYQ,635,Germany,Female,45,7,29751.35,3,1,1,49404.68,0
3209,60171169,FOPCW,693,France,Male,56,6,118275.22,2,1,1,87653.25,0
3210,55570487,CGHJJ,552,Spain,Female,50,6,71555.78,2,0,1,107910.15,0
3211,50279707,SOUKB,448,Germany,Male,57,2,223524.38,1,0,1,77060.7,0
3212,99079814,VXKGX,628,France,Male,46,8,45323.12,2,1,1,118968.1,0
3213,85566275,UWUHS,558,France,Male,37,5,114683.33,3,1,0,71820.27,1
3214,68104228,UYYRQ,478,Spain,Female,37,7,147011.93,2,1,1,138903.4,0
3215,74841271,IVMPE,684,Germany,Female,91,7,128510.27,2,1,0,107129.34,0
3216,61139392,PQJWW,637,Spain,Male,29,2,207560.88,2,1,1,143970.76,0
3217,19137344,YHYKM,601,Germany,Male,42,3,57863.29,1,0,0,91886.0,0
3218,49275054,PLJTK,614,France,Male,42,5,94347.78,3,1,1,176535.03,0
3219,84042569,JCCUW,620,Germany,Male,21,1,198021.07,3,0,0,82605.23,0
3220,99431483,TQNYC,761,Germany,Male,21,6,132017.85,3,0,1,68545.4,0
3221,26794513,ZVKOC,757,Germany,Male,26,1,100529.35,2,1,0,115846.15,0
3222,61120091,NOXPG,537,Germany,Male,32,4,7360.63,3,1,1,106742.77,0
3223,38820898,XXTNH,768,Germany,Male,43,3,188346.36,1,0,0,108438.63,0
3224,56705646,UNDZV,563,Spain,Male,88,8,243045.52,2,1,0,161264.72,0
3225,49564766,WMOGJ,632,Germany,Male,49,1,155071.75,1,0,0,121833.39,0
3226,54969434,OXHFN,560,Germany,Male,69,6,214135.31,2,0,0,178200.44,0
3227,24512253,DIEQK,714,France,Male,49,6,129218.94,1,1,1,127628.43,1
3228,19615754,PICWB,425,Germany,Female,26,6,57920.24,2,1,1,14123.22,0
3229,42254832,EZMAZ,497,France,Male,30,0,3610.53,1,1,0,175374.77,0
3230,99638693,PKERL,670,Spain,Female,73,7,163349.57,3,0,1,169559.05,0
3231,24557759,GPISD,562,Spain,Female,61,1,123277.21,2,0,0,19281.47,0
3232,61665220,VLPCG,782,Germany,Female,47,4,195524.54,2,0,1,33804.05,0
3233,99523105,JJMYM,458,Spain,Male,33,1,173670.6,1,1,1,115707.64,1
3234,86113335,IXEKR,478,Germany,Female,29,4,246988.09,1,0,0,18141.99,0
3235,92832587,JRUXJ,359,Spain,Male,91,6,127578.15,1,1,1,88121.92,0
3236,80873920,OYOML,396,Germany,Female,83,5,106793.7,2,1,0,195318.52,0
3237,59431582,HLSBA,728,Germany,Male,35,4,71684.92,1,0,1,42827.47,0
3238,13325315,NVQLN,664,France,Male,30,3,119215.32,3,1,1,49158.21,0
3239,57715952,AXCFC,445,France,Female,41,7,218217.87,1,0,1,138506.19,0
3240,76799468,TMXKC,795,France,Female,29,7,10609.93,1,1,0,18355.86,0
3241,24067121,LGHQA,452,France,Male,77,0,244475.01,1,1,1,165930.37,1
3242,82325956,WJKYB,729,Germany,Female,77,9,248326.8,3,0,0,47815.92,0
3243,51819037,NGONT,691,Spain,Male,18,1,149455.34,1,1,0,110995.29,0
3244,47375319,SAPPQ,495,Germany,Male,60,2,82886.05,1,0,1,57265.0,0
3245,33429562,KSBCK,717,France,Male,72,0,55762.24,2,1,0,135187.57,1
3246,12846274,AQHBO,779,France,Female,57,2,69122.6,2,0,1,121571.06,0
3247,56338604,CTIGE,765,Spain,Male,81,9,12526.36,1,0,0,189823.55,0
3248,49542531,MMCJJ,376,France,Male,51,7,118777.74,2,1,1,94664.14,0
3249,33846553,XPCDO,569,Germany,Male,51,3,14331.07,1,1,0,176227.0,1
3250,43268890,RYESA,367,Germany,Male,65,6,179618.55,1,0,0,119406.15,0
3251,93267946,JCAQW,516,Germany,Female,50,6,92982.36,3,0,0,183747.9,0
3252,65777727,LXDYM,782,Germany,Female,85,4,49841.18,1,0,0,65446.19,0
3253,43931226,IUEVA,826,Germany,Female,47,0,136213.39,2,0,1,114454.6,1
3254,26213225,BOMCS,431,Spain,Female,88,9,243439.83,2,1,1,84105.63,0
3255,97764530,MQHAU,777,Germany,Male,88,3,173782.76,2,1,0,22520.49,0
3256,13033349,TUPKK,421,France,Male,46,6,122936.71,2,1,0,119110.5,0
3257,36687290,SFJMT,659,France,Male,40,4,194228.57,1,1,0,160903.4,0
3258,92039028,RNUZM,828,France,Male,51,1,184369.12,3,1,0,115678.69,0
3259,44337309,JLRHL,603,France,Male,32,7,222933.87,3,0,1,63075.01,0
3260,31680041,OSXHU,511,Spain,Male,70,1,51167.24,1,0,1,60127.52,0
3261,89108265,UWHEO,676,France,Female,34,7,214719.39,2,1,1,55189.32,0
3262,16299492,FVBGY,769,Spain,Male,81,1,75256.52,3,1,0,196130.01,0
3263,32576162,BIZMB,751,France,Male,78,4,235249.73,3,0,1,85851.71,0
3264,67568342,QQDIF,387,Spain,Male,74,3,70266.29,1,1,1,70205.26,0
3265,38465797,LGGLH,792,Spain,Female,54,0,231712.14,2,1,0,89508.93,0
3266,49483075,DUNMQ,742,Spain,Male,24,7,240947.68,3,0,1,32001.61,1
3267,71020155,UXEPP,550,France,Male,25,9,36372.84,1,1,0,47243.71,1
3268,70692680,DTOPR,843,Spain,Male,85,2,243624.97,3,1,0,106691.41,0
3269,75554800,EQCRL,549,Germany,Female,38,3,21430.74,3,1,0,161780.96,0
3270,40732364,LDTIC,604,Germany,Male,78,3,54641.95,2,1,0,176521.07,0
3271,66381498,CBVVF,528,France,Male,91,4,111042.2,2,0,0,174537.11,0
3272,72199283,WQVGA,384,Germany,Female,46,2,248399.34,3,1,0,189502.67,0
3273,55148268,JSXVX,431,Germany,Male,42,8,122140.76,2,1,0,33896.59,0
3274,18556255,XWSMB,738,Germany,Female,75,3,137602.36,3,0,1,17784.35,0
3275,53626563,WHMBO,747,France,Male,31,9,173606.24,3,0,1,30088.93,0
3276,58786500,MEQEQ,569,France,Female,83,3,242073.39,3,0,0,124141.03,0
3277,49206376,TLAWG,507,Germany,Male,71,5,195837.85,1,1,1,115662.61,0
3278,14327308,GZFBC,353,France,Male,84,7,56038.5,2,0,1,137529.91,0
3279,54903073,QOMFY,516,Spain,Female,47,6,75747.73,2,0,1,80507.22,0
3280,61913068,CDAYZ,817,Germany,Male,35,3,24407.06,3,1,0,84401.87,0
3281,61117909,YGFLA,797,France,Male,71,3,161113.09,2,0,1,113659.27,0
3282,22633010,TRZNK,758,France,Female,38,4,45185.08,3,1,0,25020.66,0
3283,63410690,UNOCU,761,Germany,Male,70,9,64351.22,2,1,0,161975.71,0
3284,71482337,ZDWXE,553,France,Female,33,4,222028.41,2,1,0,185342.55,0
3285,50093087,KBKFH,543,Germany,Male,45,0,81688.92,3,0,0,83595.59,0
3286,40596658,VXKEA,584,France,Female,21,7,141661.68,2,1,0,150518.76,1
3287,99854713,ESGAO,555,Spain,Male,72,9,99391.5,3,0,0,114278.6,1
3288,41981908,OILLL,499,Germany,Male,32,4,18507.82,1,0,0,54841.63,0
3289,96963179,FJYDQ,508,Spain,Female,81,2,90715.96,3,1,1,22881.58,0
3290,79953044,RUBVO,628,Germany,Male,82,2,102017.05,2,1,1,56720.79,1
3291,88119050,ZUEGI,653,France,Female,33,3,223925.28,1,0,0,124932.17,0
3292,68315587,LDWKL,753,Spain,Female,37,6,81112.66,1,1,1,17643.66,0
3293,25148530,TMQYD,730,France,Female,81,4,94810.28,3,0,1,168876.24,0
3294,48620544,TZIQZ,515,Germany,Male,50,0,195724.19,1,0,0,194358.18,0
3295,87170267,AZNEE,660,Germany,Male,86,4,189739.16,3,0,1,25865.36,0
3296,97979966,FFQVU,417,Germany,Male,86,4,199571.32,2,0,0,56872.61,0
3297,70974359,CTDAA,812,Germany,Female,75,5,238442.69,3,0,1,138370.39,1
3298,38105186,NHGRQ,437,Germany,Female,56,6,198889.37,1,0,0,163155.26,0
3299,15301358,BZPXE,566,Spain,Female,53,4,101902.05,3,1,0,75738.88,0
3300,28283361,YPWDA,350,Germany,Male,85,1,205377.13,3,0,1,107895.3,0
3301,96534282,IFLZO,484,France,Female,38,1,127168.66,2,0,0,179434.29,0
3302,95079011,XSURQ,534,Spain,Male,80,3,69428.51,3,1,1,83035.68,1
3303,14889084,TWQSF,700,France,Male,23,0,75729.27,2,1,0,25492.27,0
3304,77980386,KYFZD,489,Germany,Male,41,6,55960.6,1,0,0,199029.88,0
3305,32826747,MZMLW,455,France,Male,70,0,36248.24,1,0,1,44253.24,0
3306,92632529,WLGMU,482,Spain,Male,67,2,46122.6,3,0,1,19268.55,0
3307,67222357,JYUWB,457,Spain,Male,29,9,15794.51,3,1,1,88024.18,0
3308,39538040,TJJXC,527,Spain,Male,73,6,222112.72,1,0,0,33078.07,0
3309,58410263,EHHBN,647,France,Male,32,5,232751.95,1,0,1,195959.34,0
3310,69322532,OWLEB,707,Spain,Female,57,6,146692.6,1,1,0,82350.83,0
3311,61831782,IRWAV,729,France,Male,58,4,210122.39,3,1,1,166904.12,0
3312,96490964,PLKCT,745,Germany,Male,86,7,45892.78,1,1,1,43555.02,0
3313,45259675,QCCTP,708,Germany,Female,86,5,225418.46,3,0,1,36374.8,0
3314,47829124,MXQVY,495,France,Female,23,3,126590.39,1,1,1,133365.69,0
3315,39188752,GEALD,799,Spain,Female,84,0,16791.25,1,0,1,182768.93,0
3316,60571427,MJYCM,423,France,Female,50,1,35328.19,3,1,0,31761.93,1
3317,12975605,ECMOD,812,France,Male,60,5,77244.12,2,1,0,121958.25,0
3318,48653586,WQMIF,827,France,Female,38,3,10889.4,3,0,1,26138.5,0
3319,41664126,YHPRI,457,Germany,Female,82,2,77323.34,2,0,1,164310.96,0
3320,23763700,BIHTA,471,France,Female,34,6,14982.61,3,1,1,182768.12,0
3321,33066465,UFFJE,366,Germany,Female,25,6,59006.9,2,0,0,129470.92,0
3322,24573834,IDZBV,545,France,Male,81,1,66417.44,2,0,0,140785.19,0
3323,51707317,YTDHU,676,Germany,Female,45,7,248592.24,2,1,1,20532.93,0
3324,19176748,QTCQF,667,France,Female,30,0,58886.67,3,0,0,23865.67,1
3325,38911861,UXYLA,646,France,Female,30,9,59796.61,3,0,0,44137.41,0
